"PASSENGERS","DISTANCE","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","YEAR","MONTH",
459.00,4263.00,"UA","United Air Lines Inc.",12264,"IAD","Washington, DC",13518,"MUC","Munich, Germany",2021,2,
459.00,1434.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11032,"CUN","Cancun, Mexico",11042,"CLE","Cleveland, OH",2021,7,
459.00,6642.00,"NH","All Nippon Airways Co.",12266,"IAH","Houston, TX",13744,"NRT","Tokyo, Japan",2021,7,
459.00,1222.00,"UA","United Air Lines Inc.",14153,"PLS","Providenciales, Turks and Caicos Islands",12264,"IAD","Washington, DC",2021,2,
460.00,6829.00,"KE","Korean Air Lines Co. Ltd.",12277,"ICN","Seoul, South Korea",10721,"BOS","Boston, MA",2021,2,
460.00,241.00,"F9","Frontier Airlines Inc.",14843,"SJU","San Juan, PR",14739,"SDQ","Santo Domingo, Dominican Republic",2021,2,
461.00,1237.00,"AA","American Airlines Inc.",11032,"CUN","Cancun, Mexico",15016,"STL","St. Louis, MO",2021,3,
461.00,1479.00,"AA","American Airlines Inc.",11244,"CZM","Cozumel, Mexico",13930,"ORD","Chicago, IL",2021,3,
461.00,1804.00,"UA","United Air Lines Inc.",10846,"BZE","Belize City, Belize",11618,"EWR","Newark, NJ",2021,6,
461.00,1039.00,"WN","Southwest Airlines Co.",10693,"BNA","Nashville, TN",11032,"CUN","Cancun, Mexico",2021,1,
461.00,6603.00,"LY","El Al Israel Airlines Ltd.",15258,"TLV","Tel Aviv, Israel",13303,"MIA","Miami, FL",2021,1,
461.00,1708.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",14893,"SMF","Sacramento, CA",10638,"BJX","Leon/Guanajuato, Mexico",2021,4,
461.00,800.00,"QK","Jazz Aviation LP",14771,"SFO","San Francisco, CA",16229,"YVR","Vancouver, Canada",2021,2,
461.00,800.00,"QK","Jazz Aviation LP",14771,"SFO","San Francisco, CA",16229,"YVR","Vancouver, Canada",2021,3,
461.00,2627.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",12990,"LIR","Liberia, Costa Rica",2021,5,
461.00,7487.00,"DL","Delta Air Lines Inc.",12892,"LAX","Los Angeles, CA",15092,"SYD","Sydney, Australia",2021,4,
462.00,2407.00,"B6","JetBlue Airways",11032,"CUN","Cancun, Mexico",14771,"SFO","San Francisco, CA",2021,4,
462.00,2102.00,"B6","JetBlue Airways",12478,"JFK","New York, NY",11950,"GND","Grenada, Grenada",2021,4,
462.00,1597.00,"UA","United Air Lines Inc.",13408,"MNL","Manila, Philippines",12016,"GUM","Guam, TT",2021,6,
462.00,1358.00,"F9","Frontier Airlines Inc.",15084,"SXM","Philipsburg, Sint Maarten",13204,"MCO","Orlando, FL",2021,7,
462.00,5160.00,"NH","All Nippon Airways Co.",14771,"SFO","San Francisco, CA",12169,"HND","Tokyo, Japan",2021,7,
462.00,3745.00,"LX","Swiss International Airlines",10721,"BOS","Boston, MA",16321,"ZRH","Zurich, Switzerland",2021,1,
462.00,2082.00,"TA","Taca International Airlines",11618,"EWR","Newark, NJ",14677,"SAL","San Salvador, El Salvador",2021,1,
462.00,1597.00,"UA","United Air Lines Inc.",13408,"MNL","Manila, Philippines",12016,"GUM","Guam, TT",2021,5,
462.00,1597.00,"PR","Philippine Airlines Inc.",12016,"GUM","Guam, TT",13408,"MNL","Manila, Philippines",2021,7,
463.00,3340.00,"TP","Tap-Portuguese Airlines",13900,"OPO","Porto, Portugal",11618,"EWR","Newark, NJ",2021,4,
463.00,1805.00,"WN","Southwest Airlines Co.",13232,"MDW","Chicago, IL",14832,"SJD","San Jose del Cabo, Mexico",2021,6,
463.00,1015.00,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,"BRO","Brownsville, TX",14677,"SAL","San Salvador, El Salvador",2021,2,
463.00,1408.00,"UA","United Air Lines Inc.",13180,"MBJ","Montego Bay, Jamaica",12264,"IAD","Washington, DC",2021,3,
463.00,2165.00,"UA","United Air Lines Inc.",12990,"LIR","Liberia, Costa Rica",13930,"ORD","Chicago, IL",2021,3,
464.00,1225.00,"WS","Westjet",14107,"PHX","Phoenix, AZ",16257,"YYC","Calgary, Canada",2021,6,
465.00,4211.00,"VS","Virgin Atlantic Airways",10397,"ATL","Atlanta, GA",12972,"LHR","London, United Kingdom",2021,2,
465.00,6016.00,"LO","Polskie Linie Lotnicze",15718,"WAW","Warsaw, Poland",12892,"LAX","Los Angeles, CA",2021,6,
465.00,2627.00,"UA","United Air Lines Inc.",12990,"LIR","Liberia, Costa Rica",12892,"LAX","Los Angeles, CA",2021,4,
465.00,1807.00,"DL","Delta Air Lines Inc.",10312,"ANU","St. Johns, Antigua and Barbuda",10397,"ATL","Atlanta, GA",2021,1,
465.00,1396.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",14122,"PIT","Pittsburgh, PA",11032,"CUN","Cancun, Mexico",2021,7,
466.00,1279.00,"WN","Southwest Airlines Co.",14832,"SJD","San Jose del Cabo, Mexico",14893,"SMF","Sacramento, CA",2021,1,
466.00,1224.00,"F9","Frontier Airlines Inc.",13303,"MIA","Miami, FL",15084,"SXM","Philipsburg, Sint Maarten",2021,7,
466.00,1479.00,"F9","Frontier Airlines Inc.",11244,"CZM","Cozumel, Mexico",13930,"ORD","Chicago, IL",2021,7,
466.00,3677.00,"UA","United Air Lines Inc.",12972,"LHR","London, United Kingdom",12264,"IAD","Washington, DC",2021,1,
466.00,5160.00,"NH","All Nippon Airways Co.",12169,"HND","Tokyo, Japan",14771,"SFO","San Francisco, CA",2021,1,
466.00,578.00,"YX","Republic Airline",14153,"PLS","Providenciales, Turks and Caicos Islands",13303,"MIA","Miami, FL",2021,2,
466.00,2204.00,"BW","Caribbean Airlines Limited",14210,"POS","Port of Spain, Trinidad and Tobago",12478,"JFK","New York, NY",2021,1,
466.00,1520.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13252,"MEX","Mexico City, Mexico",13891,"ONT","Ontario, CA",2021,1,
466.00,4577.00,"HA","Hawaiian Airlines Inc.",12173,"HNL","Honolulu, HI",12277,"ICN","Seoul, South Korea",2021,5,
466.00,6305.00,"JL","Japan Air Lines Co. Ltd.",13930,"ORD","Chicago, IL",12169,"HND","Tokyo, Japan",2021,5,
467.00,3736.00,"AA","American Airlines Inc.",10292,"AMS","Amsterdam, Netherlands",14100,"PHL","Philadelphia, PA",2021,6,
467.00,2061.00,"B6","JetBlue Airways",15513,"UVF","St. Lucia, Saint Lucia",10721,"BOS","Boston, MA",2021,5,
467.00,1375.00,"AF","Compagnie Natl Air France",13303,"MIA","Miami, FL",14278,"PTP","Pointe A Pitre, Guadeloupe",2021,7,
467.00,1681.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",15084,"SXM","Philipsburg, Sint Maarten",2021,2,
467.00,1489.00,"UA","United Air Lines Inc.",12264,"IAD","Washington, DC",14739,"SDQ","Santo Domingo, Dominican Republic",2021,2,
467.00,4293.00,"UA","United Air Lines Inc.",11618,"EWR","Newark, NJ",11651,"FCO","Rome, Italy",2021,5,
467.00,3819.00,"HA","Hawaiian Airlines Inc.",13744,"NRT","Tokyo, Japan",12173,"HNL","Honolulu, HI",2021,2,
468.00,1170.00,"NK","Spirit Air Lines",11697,"FLL","Fort Lauderdale, FL",14286,"PTY","Panama City, Panama",2021,6,
468.00,1715.00,"AA","American Airlines Inc.",11057,"CLT","Charlotte, NC",10312,"ANU","St. Johns, Antigua and Barbuda",2021,6,
468.00,2171.00,"PY","Surinam Airways Limited",13303,"MIA","Miami, FL",14030,"PBM","Zanderij, Suriname",2021,1,
468.00,1721.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL",13180,"MBJ","Montego Bay, Jamaica",2021,1,
468.00,1700.00,"AA","American Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX",12990,"LIR","Liberia, Costa Rica",2021,1,
468.00,6829.00,"KE","Korean Air Lines Co. Ltd.",12277,"ICN","Seoul, South Korea",10721,"BOS","Boston, MA",2021,4,
468.00,1878.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13252,"MEX","Mexico City, Mexico",13796,"OAK","Oakland, CA",2021,2,
468.00,272.00,"3BQ","Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",11827,"FXE","Fort Lauderdale, FL",16825,"TYM","Exuma, The Bahamas",2021,3,
469.00,5451.00,"JL","Japan Air Lines Co. Ltd.",12892,"LAX","Los Angeles, CA",13744,"NRT","Tokyo, Japan",2021,1,
469.00,1109.00,"AS","Alaska Airlines Inc.",14679,"SAN","San Diego, CA",14312,"PVR","Puerto Vallarta, Mexico",2021,1,
469.00,6987.00,"PR","Philippine Airlines Inc.",14771,"SFO","San Francisco, CA",13408,"MNL","Manila, Philippines",2021,4,
469.00,2411.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",14838,"SJO","San Jose, Costa Rica",2021,1,
469.00,5841.00,"LX","Swiss International Airlines",14771,"SFO","San Francisco, CA",16321,"ZRH","Zurich, Switzerland",2021,4,
469.00,7248.00,"CA","Air China",12892,"LAX","Los Angeles, CA",15113,"SZX","Shenzhen, China",2021,7,
469.00,5160.00,"JL","Japan Air Lines Co. Ltd.",14771,"SFO","San Francisco, CA",12169,"HND","Tokyo, Japan",2021,6,
469.00,651.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13495,"MSY","New Orleans, LA",11032,"CUN","Cancun, Mexico",2021,7,
469.00,1384.00,"AC","Air Canada",11697,"FLL","Fort Lauderdale, FL",16217,"YUL","Montreal, Canada",2021,3,
470.00,2405.00,"SY","Sun Country Airlines d/b/a MN Airlines",12990,"LIR","Liberia, Costa Rica",13487,"MSP","Minneapolis, MN",2021,4,
470.00,2901.00,"X9","Omni Air International LLC",12266,"IAH","Houston, TX",11888,"GEO","Georgetown, Guyana",2021,7,
470.00,1133.00,"DL","Delta Air Lines Inc.",14492,"RDU","Raleigh/Durham, NC",11032,"CUN","Cancun, Mexico",2021,6,
470.00,2082.00,"B6","JetBlue Airways",12478,"JFK","New York, NY",11164,"CTG","Cartagena, Colombia",2021,1,
471.00,5659.00,"OZ","Asiana Airlines Inc.",12277,"ICN","Seoul, South Korea",14771,"SFO","San Francisco, CA",2021,2,
471.00,6552.00,"KE","Korean Air Lines Co. Ltd.",13930,"ORD","Chicago, IL",12277,"ICN","Seoul, South Korea",2021,4,
471.00,2721.00,"UA","United Air Lines Inc.",14838,"SJO","San Jose, Costa Rica",12892,"LAX","Los Angeles, CA",2021,2,
471.00,2020.00,"UA","United Air Lines Inc.",10411,"AUA","Aruba, Aruba",12266,"IAH","Houston, TX",2021,5,
471.00,6958.00,"KE","Korean Air Lines Co. Ltd.",12264,"IAD","Washington, DC",12277,"ICN","Seoul, South Korea",2021,3,
472.00,1014.00,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",13303,"MIA","Miami, FL",13269,"MGA","Managua, Nicaragua",2021,3,
472.00,2194.00,"Q6","Vuela Aviacion, S.A.",12892,"LAX","Los Angeles, CA",12010,"GUA","Guatemala City, Guatemala",2021,1,
472.00,5659.00,"OZ","Asiana Airlines Inc.",12277,"ICN","Seoul, South Korea",14771,"SFO","San Francisco, CA",2021,4,
473.00,6339.00,"HY","Uzbekistan Airways",15130,"TAS","Tashkent, Uzbekistan",12478,"JFK","New York, NY",2021,2,
473.00,1247.00,"F9","Frontier Airlines Inc.",11193,"CVG","Cincinnati, OH",11032,"CUN","Cancun, Mexico",2021,4,
473.00,3853.00,"NH","All Nippon Airways Co.",12169,"HND","Tokyo, Japan",12173,"HNL","Honolulu, HI",2021,3,
473.00,1807.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA",10312,"ANU","St. Johns, Antigua and Barbuda",2021,6,
473.00,1170.00,"NK","Spirit Air Lines",11697,"FLL","Fort Lauderdale, FL",14286,"PTY","Panama City, Panama",2021,7,
473.00,4834.00,"BA","British Airways Plc",12972,"LHR","London, United Kingdom",12266,"IAH","Houston, TX",2021,5,
473.00,3340.00,"TP","Tap-Portuguese Airlines",13900,"OPO","Porto, Portugal",11618,"EWR","Newark, NJ",2021,6,
473.00,1179.00,"MQ","Envoy Air",12239,"HUX","Santa Cruz/Huatulco, Mexico",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
473.00,7392.00,"MU","China Eastern Airlines",14309,"PVG","Shanghai, China",12478,"JFK","New York, NY",2021,4,
474.00,96.00,"3M","Silver Airways",14843,"SJU","San Juan, PR",11519,"EIS","Road Town, British Virgin Islands",2021,6,
474.00,1824.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO",10846,"BZE","Belize City, Belize",2021,2,
474.00,530.00,"9E","Endeavor Air Inc.",16217,"YUL","Montreal, Canada",11433,"DTW","Detroit, MI",2021,2,
474.00,241.00,"F9","Frontier Airlines Inc.",14739,"SDQ","Santo Domingo, Dominican Republic",14843,"SJU","San Juan, PR",2021,2,
474.00,1247.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11032,"CUN","Cancun, Mexico",11193,"CVG","Cincinnati, OH",2021,3,
474.00,6469.00,"CI","China Airlines Ltd.",15306,"TPE","Taipei, Taiwan",14771,"SFO","San Francisco, CA",2021,1,
474.00,1622.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",13232,"MDW","Chicago, IL",10210,"AGU","Aguascalientes, Mexico",2021,2,
475.00,1681.00,"B6","JetBlue Airways",12478,"JFK","New York, NY",15084,"SXM","Philipsburg, Sint Maarten",2021,1,
475.00,2405.00,"SY","Sun Country Airlines d/b/a MN Airlines",13487,"MSP","Minneapolis, MN",12990,"LIR","Liberia, Costa Rica",2021,1,
475.00,617.00,"F9","Frontier Airlines Inc.",13204,"MCO","Orlando, FL",11032,"CUN","Cancun, Mexico",2021,2,
476.00,3674.00,"EI","Aer Lingus Plc",13930,"ORD","Chicago, IL",11435,"DUB","Dublin, Ireland",2021,2,
476.00,5557.00,"JL","Japan Air Lines Co. Ltd.",13744,"NRT","Tokyo, Japan",14679,"SAN","San Diego, CA",2021,5,
476.00,730.00,"9E","Endeavor Air Inc.",11534,"ELH","North Eleuthera, The Bahamas",10397,"ATL","Atlanta, GA",2021,1,
476.00,1239.00,"AA","American Airlines Inc.",14207,"POP","Puerto Plata, Dominican Republic",11057,"CLT","Charlotte, NC",2021,3,
476.00,5677.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",15258,"TLV","Tel Aviv, Israel",2021,2,
477.00,359.00,"QK","Jazz Aviation LP",11278,"DCA","Washington, DC",16271,"YYZ","Toronto, Canada",2021,1,
477.00,1311.00,"UA","United Air Lines Inc.",13605,"NAS","Nassau, The Bahamas",13930,"ORD","Chicago, IL",2021,5,
477.00,5518.00,"FJ","Air Pacific Ltd.",13602,"NAN","Nadi, Fiji",12892,"LAX","Los Angeles, CA",2021,6,
477.00,2626.00,"AA","American Airlines Inc.",15513,"UVF","St. Lucia, Saint Lucia",11298,"DFW","Dallas/Fort Worth, TX",2021,6,
477.00,3452.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",12972,"LHR","London, United Kingdom",2021,2,
477.00,898.00,"YV","Mesa Airlines Inc.",12266,"IAH","Houston, TX",13799,"OAX","Oaxaca, Mexico",2021,4,
477.00,531.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13303,"MIA","Miami, FL",11032,"CUN","Cancun, Mexico",2021,7,
477.00,5699.00,"LH","Lufthansa German Airlines",14771,"SFO","San Francisco, CA",11760,"FRA","Frankfurt, Germany",2021,2,
477.00,4052.00,"LH","Lufthansa German Airlines",13518,"MUC","Munich, Germany",11618,"EWR","Newark, NJ",2021,3,
478.00,1693.00,"DL","Delta Air Lines Inc.",13180,"MBJ","Montego Bay, Jamaica",10721,"BOS","Boston, MA",2021,3,
478.00,657.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",14107,"PHX","Phoenix, AZ",11180,"CUL","Culiacan, Mexico",2021,6,
478.00,1770.00,"B6","JetBlue Airways",10312,"ANU","St. Johns, Antigua and Barbuda",12478,"JFK","New York, NY",2021,3,
478.00,3995.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",13560,"MXP","Milan, Italy",2021,3,
478.00,1308.00,"B6","JetBlue Airways",14153,"PLS","Providenciales, Turks and Caicos Islands",11618,"EWR","Newark, NJ",2021,4,
478.00,858.00,"YX","Republic Airline",11907,"GGT","Moss Town, The Bahamas",11057,"CLT","Charlotte, NC",2021,1,
478.00,1670.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",15084,"SXM","Philipsburg, Sint Maarten",2021,6,
479.00,1662.00,"UA","United Air Lines Inc.",14153,"PLS","Providenciales, Turks and Caicos Islands",13930,"ORD","Chicago, IL",2021,4,
479.00,781.00,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,"LRD","Laredo, TX",15632,"VSA","Villahermosa, Mexico",2021,6,
479.00,1807.00,"DL","Delta Air Lines Inc.",10312,"ANU","St. Johns, Antigua and Barbuda",10397,"ATL","Atlanta, GA",2021,6,
479.00,2405.00,"SY","Sun Country Airlines d/b/a MN Airlines",13487,"MSP","Minneapolis, MN",12990,"LIR","Liberia, Costa Rica",2021,2,
479.00,1420.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",12892,"LAX","Los Angeles, CA",15483,"UPN","Uruapan, Mexico",2021,5,
480.00,6799.00,"CI","China Airlines Ltd.",12892,"LAX","Los Angeles, CA",15306,"TPE","Taipei, Taiwan",2021,5,
480.00,193.00,"3M","Silver Airways",13289,"MHH","Marsh Harbour, The Bahamas",11697,"FLL","Fort Lauderdale, FL",2021,5,
480.00,319.00,"3M","Silver Airways",11907,"GGT","Moss Town, The Bahamas",11697,"FLL","Fort Lauderdale, FL",2021,3,
480.00,1329.00,"AS","Alaska Airlines Inc.",16306,"ZLO","Manzanillo, Mexico",12892,"LAX","Los Angeles, CA",2021,2,
480.00,5487.00,"AA","American Airlines Inc.",12169,"HND","Tokyo, Japan",12892,"LAX","Los Angeles, CA",2021,4,
480.00,3945.00,"UA","United Air Lines Inc.",16321,"ZRH","Zurich, Switzerland",11618,"EWR","Newark, NJ",2021,5,
480.00,6799.00,"CI","China Airlines Ltd.",15306,"TPE","Taipei, Taiwan",12892,"LAX","Los Angeles, CA",2021,2,
480.00,2204.00,"AA","American Airlines Inc.",12478,"JFK","New York, NY",14838,"SJO","San Jose, Costa Rica",2021,2,
480.00,2319.00,"Q6","Vuela Aviacion, S.A.",12892,"LAX","Los Angeles, CA",14677,"SAL","San Salvador, El Salvador",2021,3,
480.00,2395.00,"S4","Sata Internacional",14051,"PDL","Ponta Delgada, Portugal",10721,"BOS","Boston, MA",2021,3,
481.00,3340.00,"TP","Tap-Portuguese Airlines",11618,"EWR","Newark, NJ",13900,"OPO","Porto, Portugal",2021,4,
481.00,5026.00,"AF","Compagnie Natl Air France",12266,"IAH","Houston, TX",10920,"CDG","Paris, France",2021,4,
481.00,1697.00,"F9","Frontier Airlines Inc.",11244,"CZM","Cozumel, Mexico",11292,"DEN","Denver, CO",2021,6,
481.00,2627.00,"UA","United Air Lines Inc.",12892,"LAX","Los Angeles, CA",12990,"LIR","Liberia, Costa Rica",2021,3,
481.00,235.00,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,"MIA","Miami, FL",12073,"HAV","Havana, Cuba",2021,3,
481.00,2901.00,"X9","Omni Air International LLC",12266,"IAH","Houston, TX",11888,"GEO","Georgetown, Guyana",2021,3,
481.00,5160.00,"NH","All Nippon Airways Co.",14771,"SFO","San Francisco, CA",12169,"HND","Tokyo, Japan",2021,3,
481.00,1807.00,"DL","Delta Air Lines Inc.",10312,"ANU","St. Johns, Antigua and Barbuda",10397,"ATL","Atlanta, GA",2021,4,
481.00,1739.00,"B6","JetBlue Airways",15084,"SXM","Philipsburg, Sint Maarten",10721,"BOS","Boston, MA",2021,6,
482.00,1341.00,"F9","Frontier Airlines Inc.",13198,"MCI","Kansas City, MO",11032,"CUN","Cancun, Mexico",2021,4,
482.00,4158.00,"UA","United Air Lines Inc.",12264,"IAD","Washington, DC",16321,"ZRH","Zurich, Switzerland",2021,3,
482.00,3589.00,"DL","Delta Air Lines Inc.",12478,"JFK","New York, NY",13156,"MAD","Madrid, Spain",2021,4,
482.00,1046.00,"AA","American Airlines Inc.",13303,"MIA","Miami, FL",10521,"BDA","Hamilton, Bermuda",2021,7,
482.00,8513.00,"PR","Philippine Airlines Inc.",12478,"JFK","New York, NY",13408,"MNL","Manila, Philippines",2021,1,
482.00,1784.00,"AA","American Airlines Inc.",14312,"PVR","Puerto Vallarta, Mexico",11057,"CLT","Charlotte, NC",2021,6,
483.00,899.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO",16257,"YYC","Calgary, Canada",2021,1,
483.00,1133.00,"DL","Delta Air Lines Inc.",11032,"CUN","Cancun, Mexico",14492,"RDU","Raleigh/Durham, NC",2021,6,
483.00,1396.00,"G4","Allegiant Air",14122,"PIT","Pittsburgh, PA",11032,"CUN","Cancun, Mexico",2021,4,
483.00,272.00,"3BQ","Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",16825,"TYM","Exuma, The Bahamas",11827,"FXE","Fort Lauderdale, FL",2021,5,
483.00,1039.00,"WN","Southwest Airlines Co.",10693,"BNA","Nashville, TN",11032,"CUN","Cancun, Mexico",2021,3,
483.00,1877.00,"UA","United Air Lines Inc.",13605,"NAS","Nassau, The Bahamas",11292,"DEN","Denver, CO",2021,6,
483.00,1300.00,"AA","American Airlines Inc.",13605,"NAS","Nassau, The Bahamas",11298,"DFW","Dallas/Fort Worth, TX",2021,1,
483.00,1524.00,"AS","Alaska Airlines Inc.",14312,"PVR","Puerto Vallarta, Mexico",14831,"SJC","San Jose, CA",2021,4,
484.00,2213.00,"UA","United Air Lines Inc.",14838,"SJO","San Jose, Costa Rica",13930,"ORD","Chicago, IL",2021,6,
484.00,1518.00,"Y4","Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)",16293,"ZCL","Zacatecas, Mexico",14831,"SJC","San Jose, CA",2021,1,
484.00,1961.00,"AA","American Airlines Inc.",12953,"LGA","New York, NY",10411,"AUA","Aruba, Aruba",2021,4,
484.00,848.00,"F9","Frontier Airlines Inc.",13303,"MIA","Miami, FL",14739,"SDQ","Santo Domingo, Dominican Republic",2021,5,
484.00,1679.00,"UA","United Air Lines Inc.",12264,"IAD","Washington, DC",15084,"SXM","Philipsburg, Sint Maarten",2021,5,
484.00,1287.00,"WN","Southwest Airlines Co.",12339,"IND","Indianapolis, IN",11032,"CUN","Cancun, Mexico",2021,4,
484.00,1805.00,"WN","Southwest Airlines Co.",14832,"SJD","San Jose del Cabo, Mexico",13232,"MDW","Chicago, IL",2021,4,
484.00,1287.00,"AA","American Airlines Inc.",13605,"NAS","Nassau, The Bahamas",10423,"AUS","Austin, TX",2021,7,
484.00,4211.00,"VS","Virgin Atlantic Airways",10397,"ATL","Atlanta, GA",12972,"LHR","London, United Kingdom",2021,3,
485.00,898.00,"YV","Mesa Airlines Inc.",12266,"IAH","Houston, TX",13799,"OAX","Oaxaca, Mexico",2021,3,
485.00,6251.00,"CA","Air China",14066,"PEK","Beijing, China",12892,"LAX","Los Angeles, CA",2021,5,
485.00,651.00,"VB","Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13495,"MSY","New Orleans, LA",11032,"CUN","Cancun, Mexico",2021,6,
485.00,8513.00,"PR","Philippine Airlines Inc.",12478,"JFK","New York, NY",13408,"MNL","Manila, Philippines",2021,3,
485.00,1716.00,"G4","Allegiant Air",11193,"CVG","Cincinnati, OH",14293,"PUJ","Punta Cana, Dominican Republic",2021,4,
486.00,4800.00,"BA","British Airways Plc",12972,"LHR","London, United Kingdom",14747,"SEA","Seattle, WA",2021,3,
486.00,1279.00,"WN","Southwest Airlines Co.",14893,"SMF","Sacramento, CA",14832,"SJD","San Jose del Cabo, Mexico",2021,1,
486.00,1434.00,"UA","United Air Lines Inc.",11032,"CUN","Cancun, Mexico",11042,"CLE","Cleveland, OH",2021,1,
486.00,2190.00,"B6","JetBlue Airways",12990,"LIR","Liberia, Costa Rica",12478,"JFK","New York, NY",2021,2,
486.00,3635.00,"AA","American Airlines Inc.",12478,"JFK","New York, NY",10920,"CDG","Paris, France",2021,4,
486.00,1303.00,"AA","American Airlines Inc.",14153,"PLS","Providenciales, Turks and Caicos Islands",12478,"JFK","New York, NY",2021,7,
487.00,1159.00,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,"AEX","Alexandria, LA",12010,"GUA","Guatemala City, Guatemala",2021,3,
487.00,1133.00,"B6","JetBlue Airways",11032,"CUN","Cancun, Mexico",14492,"RDU","Raleigh/Durham, NC",2021,4,
487.00,272.00,"3BQ","Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",16825,"TYM","Exuma, The Bahamas",11827,"FXE","Fort Lauderdale, FL",2021,4,
